time ch1 ch2 ch3 ch4 ch5 ch6 ch7 ch8 label
140 -2.225827848107221e-05 -3.16281340809421e-07 -1.8745333457112936e-05 -5.895734054371321e-06 -4.604393662880541e-06 -6.753878233427405e-06 4.428353105669209e-05 -2.461150057696991e-06 1
141 -3.0417893901116932e-05 -5.787900897026226e-05 -2.2355183799486934e-05 -6.576835611408821e-06 -1.714631690441607e-05 3.454268983444493e-05 -4.123444384905466e-06 3.221110623295631e-05 1
142 -2.7318583961020624e-05 -3.3601789051990595e-05 -2.2199111928125236e-06 9.490629053647832e-08 4.2969875076246486e-05 -5.799026816878046e-05 -5.0038643610966976e-05 -1.3579270776402848e-05 1
143 -1.3837030548025301e-05 -2.627536230175094e-05 1.182717995068688e-05 -9.606147822014255e-06 2.547609233104406e-05 2.5754885078818274e-05 4.601445781789139e-06 2.4066439312171032e-05 1
144 -1.4993674131582452e-05 -4.796813305464418e-05 1.744542097500012e-05 2.7653280644669428e-06 3.349616886217323e-08 3.682383930473936e-05 -6.127180321350217e-05 -3.544210425398924e-05 1
145 -1.668050058255713e-05 -7.323798273306395e-06 -6.3652042441507534e-06 -3.768314119432619e-05 -2.462895080777066e-05 -2.1521041963089256e-05 6.14356023018973e-05 4.5043548693678663e-05 1
146 8.71078169386393e-06 6.937201531355977e-06 -2.8730099929707356e-05 -4.770326033063167e-05 -2.922004660213101e-06 -2.4946299581100644e-05 -2.1212632915502443e-06 -4.000514622608694e-05 1
147 8.189602285914507e-06 2.3002536710819713e-05 9.155239944598436e-06 1.0436798968550363e-05 -3.3012224603925934e-05 2.1367143253389044e-05 -2.000529241504626e-05 1.5821447865182664e-05 1
148 4.897293220072435e-05 -1.6301531303163457e-05 -7.904942614529699e-06 9.13409355159419e-06 1.5324134511864976e-05 -3.5246974361104657e-06 3.8294472265026324e-05 2.5187769274663974e-05 1
149 1.7993449158335527e-05 3.865345570965184e-05 4.834483712970467e-05 4.9012115019575676e-05 -3.0699997020562436e-05 -2.3163327778928767e-05 3.712296966834628e-05 -2.6457026270940932e-05 1
150 -8.172469129990269e-06 6.437995475902915e-06 1.0505667736864644e-05 -2.5599176652774095e-06 -1.6264090510139804e-05 -1.6855311543112726e-05 -1.780842661031772e-05 -2.1987740716473565e-05 1
151 6.872033445665689e-05 -1.138065705527997e-05 2.2168976360118465e-05 -1.2226936702973094e-05 -4.648916929651221e-06 -1.7838849534258876e-05 -6.629270837298005e-05 -3.4450231921196654e-05 1
152 -4.543158696881718e-05 -8.756221419519062e-05 -2.9883974357452572e-05 3.3123891984540776e-05 -1.1109041926088606e-06 3.226409405802935e-05 1.0274564422521884e-05 1.956397064287898e-05 1
153 -1.4925840129763436e-05 -2.8981933951342478e-05 1.8217855851858647e-05 -1.4416182305842323e-05 1.398850926540416e-05 1.4154693964370825e-05 -1.3738815528252071e-05 -2.8069210806774877e-05 1
154 -5.3388423511321666e-05 -2.6435429507028397e-05 8.17524671973287e-06 -1.9813145761447862e-05 6.64633533152466e-07 1.4263425903462135e-05 1.5454767866632523e-05 3.879700300306222e-05 1
155 -3.464157005438103e-06 -3.2417225356591974e-05 4.2089655238450564e-05 -1.327441261389287e-05 2.612182031136069e-05 1.6996656512772214e-06 -1.030373446142419e-05 -4.519242149437332e-05 1
156 -1.5075762014495036e-05 -1.0546259778284015e-05 2.418248089606931e-05 3.7919816428481204e-05 -1.9922774732417257e-05 7.549268562981779e-06 -1.8134788050199386e-05 -1.5712118253419743e-05 1
157 -7.496440598221882e-06 2.402672615366588e-05 4.349120104827529e-05 -1.2055811967573026e-05 2.498340831186223e-05 2.43533532394455e-06 1.989445024360583e-05 -1.1178941433248668e-05 1
158 -3.090785811730184e-05 2.6842001884366535e-05 -2.090142787114468e-05 1.6552038364543818e-05 1.6256225139459106e-05 1.4838867372639168e-05 3.842414134794112e-05 3.623362003090759e-05 1
159 -1.765887893873592e-05 4.491488655749539e-05 -1.559001723145532e-05 5.838829028638864e-07 -1.499373622797162e-05 4.050175772840128e-05 9.09245375857407e-06 -5.450728202610554e-06 1
160 2.9450916444236475e-05 -3.327494210834556e-05 -5.0352564871632246e-05 1.989596638049435e-05 1.5117112029342016e-06 6.261157506519016e-06 -3.315990258296372e-05 -5.808427712591551e-07 1
161 5.4918993116128124e-05 1.0874547066728555e-05 4.242663628570303e-06 -1.0976347752623442e-05 -9.864321296734846e-06 -5.3229947230000445e-05 6.441010523029014e-06 2.113707771204635e-05 1
162 -1.3645014718168828e-05 -1.4110674880400888e-05 -2.8936615805835553e-05 -2.413377987021909e-05 1.3370406705475056e-06 -5.211005387471186e-05 1.5356760958926598e-05 1.8846376748342056e-05 1
163 2.3495703102092062e-05 -9.222111847810139e-05 -2.491046565005974e-05 3.082254835256742e-05 -6.944985701821431e-05 -8.68808530483798e-06 -2.950001946168148e-05 2.0114257539620913e-05 1
164 2.083206823190982e-05 -1.6216240025777176e-05 1.4136510479227328e-05 4.59056459932505e-05 -5.073548591884255e-06 9.401109240565284e-06 -3.71263869781859e-05 2.9760339082343604e-05 1
165 3.7740687311036685e-06 -2.5674950562705322e-05 -5.561948712302684e-07 -3.907210863349624e-05 5.71925072322345e-06 2.418665682312527e-05 7.32334558743229e-06 -3.972243910446813e-05 1
166 6.717224142655104e-06 2.251351960705712e-05 -4.69497191491477e-05 -2.686915034544285e-05 2.1913590102038e-05 6.752385854932164e-06 1.0299289553168847e-05 4.648737019058279e-05 1
167 -6.550163090796378e-06 4.976604196341575e-05 6.776863818045815e-05 -5.345113952262268e-06 -1.994706909046238e-05 1.0694909956178319e-05 1.0974775734722372e-05 -1.3167884798655205e-05 1
168 -3.791094764620031e-05 8.10990605783868e-05 8.171086759700573e-06 -1.830713453505189e-05 2.2898257556989967e-05 -2.7286287890333627e-06 -6.322036157945782e-06 1.4056821797862332e-05 1
169 -4.7096128007030944e-05 4.670300851204226e-05 4.7823870193293805e-05 1.165444155493277e-05 -9.405302594586612e-06 -1.267763201070605e-05 -1.0258499333627734e-05 -6.349066951194527e-06 1
170 -3.6654807746405046e-05 4.469816534639093e-05 -4.3330227580224583e-05 2.155000126030335e-05 -9.492163128564029e-06 9.423694642384306e-06 -2.8174697755021596e-05 3.32157766712359e-05 1
171 7.558744350918875e-06 3.683504570164357e-05 -3.786886939483849e-05 2.0728026776651323e-05 1.0121377190892722e-05 -4.0131781178314193e-05 -6.074345942703872e-07 9.113362225831563e-06 1
172 -1.8014255736501163e-05 -1.2966165996703588e-05 7.2807854211844924e-06 3.684028480632739e-05 3.0650847747767e-05 -7.167637384456859e-05 -7.93596387094205e-06 -4.116275688598782e-06 1
173 -4.036990281824793e-05 -2.9295345764127965e-05 3.121894431026267e-05 -2.716419648976476e-05 8.410023467246808e-06 -2.2895586932410944e-05 -1.679780059199192e-05 3.693484085425088e-05 1
174 1.0658793056631594e-05 -1.2182101185613324e-05 -4.6780452901524677e-05 4.6557939034872004e-05 1.5066311157662474e-05 -4.562496066256542e-06 1.438866274999737e-05 -3.524548572369526e-05 1
175 5.158858410242121e-05 -2.7429898909165742e-05 -5.1017378762108675e-06 -1.229139037413711e-05 -1.4516285068639617e-05 1.7366765290710217e-05 6.397671252605572e-06 1.6293703535076e-05 1
176 2.155916847673802e-05 -1.939070285989566e-06 -1.047121859812596e-05 5.574329603523871e-05 -3.9198260410762466e-05 3.152343308907461e-05 3.419768626802427e-05 -2.1303970149139845e-05 1
177 8.563200619917915e-05 5.05211096498907e-05 2.427847517057279e-05 7.005546756469172e-07 -5.430653955466911e-06 -5.235220675990203e-06 9.76326490798793e-06 3.50296568758474e-05 1
178 2.979129554122858e-05 1.118747627798125e-05 2.0610676559624494e-05 2.3028768659869808e-05 1.6366488211194652e-05 1.8637472663124567e-05 -6.773203253945203e-06 -2.322472917826449e-05 1
179 -3.39710638691732e-06 -9.956196592369571e-06 5.923715288648744e-06 -2.0862195806648407e-06 -1.099969261324272e-05 -7.389047060862675e-05 -3.1182936742354225e-05 2.8021016285079173e-05 1
180 1.192285731464027e-07 2.9757352222399864e-05 -3.476713574938141e-05 3.596763705898078e-05 -3.60069150136691e-06 7.25100991208838e-06 5.814449479704213e-05 3.7911002514735094e-05 1
181 -8.222490328044275e-06 -1.0966443148633504e-06 -8.138625287988295e-06 1.2747456211913392e-05 -2.6306033562717783e-06 -9.881103625086792e-06 3.667953126772606e-05 -2.8552472944459222e-06 1
182 5.1144054969119544e-05 -1.8132764263076296e-08 4.463295985561819e-05 8.93298556776567e-06 2.4074014331236197e-05 -1.811527628794311e-05 -2.1343980564685295e-05 1.1492648875374689e-05 1
183 2.010320876979575e-06 -3.9707769134725904e-05 -3.215983337709243e-05 -3.4006459157233176e-05 -3.567841005465603e-05 -4.419055282348453e-05 2.7371339861771877e-06 2.812609804270063e-05 1
184 -4.053409879761021e-05 -8.463463117546957e-05 -4.769011508363718e-06 -4.0699749158151775e-06 5.2399968755635984e-05 -3.642844782298891e-05 -9.766940064979893e-06 4.264631701361411e-05 1
185 -2.4603215103226885e-05 -7.041810601218458e-06 2.8646109255969556e-06 8.248588466431615e-06 1.94402382569634e-05 -2.0237157972319158e-05 2.1951464472704998e-05 -3.432507542213848e-05 1
186 -2.180765104647578e-05 -3.260518928056909e-05 -1.5407327204802698e-05 -5.671318831411684e-07 -1.5563503816638826e-05 -2.679253317154361e-05 -8.84036854034111e-06 -2.759971588429154e-05 1
187 -7.1629518475797e-06 -2.1360267261059528e-05 1.7799425574776286e-05 -2.9536976698220503e-05 -1.4157372889525159e-05 -1.5615085205379477e-05 3.3128668221870976e-05 8.257248640414797e-06 1
188 1.2832748240522691e-05 4.195347527224277e-05 -5.2679808683242205e-05 -1.0783397410226863e-06 4.993785444511907e-05 3.3086626600668142e-06 1.6978292292333876e-06 1.3703209491054902e-05 1
189 5.567852396314541e-05 -1.2453694606077406e-05 -4.205816204477567e-05 5.257282277153664e-06 -1.7871914047437744e-05 3.280063155549786e-05 -7.879359747130597e-06 -4.8363268392827946e-05 1
190 1.4540792033816428e-06 -3.1166386576174696e-05 -5.853138432072814e-06 -4.709603181609584e-06 -1.0611567744547444e-05 2.697197597574347e-05 2.9962995912917342e-05 -4.2597105839027804e-06 1
191 -2.0919433207534855e-05 2.9044572273230064e-05 1.3884005712714388e-05 7.734789253923626e-06 2.4536993732702896e-05 -2.9120702411526003e-05 5.0218884654628476e-05 -2.39856938285467e-05 1
192 3.7048489026062424e-05 -5.441954720750389e-05 -2.325661718175127e-05 3.790921616813341e-05 -6.522495575021248e-06 2.0998065128319948e-05 5.923884717981153e-06 -2.623953900004317e-06 1
193 6.296210059886099e-05 -4.388434055484977e-05 -4.451845268908677e-05 -2.008100229879263e-05 1.3779793217542356e-05 9.887727659062703e-06 -3.9176456255885956e-05 -1.8108562985205028e-05 1
194 -6.027991426691952e-06 -2.9261997308585992e-05 -3.4397839715038785e-05 -1.5709277702986967e-05 -1.8215262131488188e-05 1.9288331494047983e-05 2.0228032774756094e-05 -3.6452614522203997e-06 1
195 9.578454181917485e-06 -2.056744602155068e-05 -2.0414377686389374e-05 -2.8670802054186025e-05 -2.3505530223142925e-05 -1.587032909928642e-05 -2.9086844994806777e-05 4.051488976571869e-06 1
196 -8.701620864317911e-06 -4.805492348066436e-05 6.282177804008338e-07 -5.4983948816583895e-06 8.537717138420074e-06 -3.2346920258970157e-07 -3.6339981998290774e-05 -3.155973247142914e-05 1
197 -1.828097867827956e-05 1.662644196203622e-05 -5.535468427607508e-05 8.643164495039499e-06 2.974055013219108e-05 -3.825646905155328e-06 1.375506240066102e-05 -1.7576727022445056e-05 1
198 -4.234963909266458e-05 -1.5388865322958933e-05 -5.8608582710471847e-05 2.356914503063188e-05 -2.462487319311105e-05 -1.1388196125085763e-05 -3.466105633175483e-05 -3.52492425770969e-05 1
199 -3.7150668734792404e-05 -3.2638065222734787e-06 9.449274949867462e-06 1.1313460474489798e-05 8.021241158115179e-06 5.965019773211093e-06 3.9444205123297156e-05 -2.668984422612215e-05 1
200 -2.3426479324891785e-05 5.188125428115486e-05 3.161349523345091e-05 -3.554409123361432e-05 -7.808886041396749e-06 3.395302739668151e-05 1.2701977629976633e-05 4.881575786994319e-06 1
201 -1.4582185897534144e-05 1.4690860178357855e-05 7.205476577258105e-06 -6.3093531246120845e-06 -1.0644655261111045e-06 1.9649676528759344e-06 -1.695178821233748e-05 1.330323434703596e-05 1
202 6.587774499160223e-05 -3.22354483338076e-05 8.100313104749498e-06 -1.900475221547264e-05 1.443506443798125e-05 1.1639368331965232e-06 1.9046369351061587e-05 2.938766441271949e-05 1
203 2.0267538342475698e-05 3.1142693654862635e-05 -5.860744734471694e-05 3.976130744790058e-05 9.376553797308502e-06 2.6946083893629547e-05 -3.0496893621038042e-05 -2.0769247040133393e-05 1
204 1.767031102067159e-05 -3.137288612047317e-05 7.07671470024974e-06 2.7112879023249155e-05 -4.413050788257123e-05 2.434547679293273e-05 2.0704774894817546e-07 -5.094546528113694e-06 1
205 -4.676597099696205e-06 -2.909861509088707e-05 -6.0352696275775935e-05 1.6209850280967817e-05 -3.73026458868248e-05 1.3364478154368508e-06 -2.9792209331980107e-06 2.9238453682347095e-05 1
206 3.871108782587065e-05 -5.226102719035375e-05 -1.2665067399280076e-05 3.182206921886659e-05 1.3407424229522343e-05 -9.640749538079033e-06 -5.911160499112836e-06 -3.917942726463617e-05 1
207 4.353709891432152e-05 -6.013395318713185e-05 1.8794911645886402e-05 3.215539812281646e-06 5.9673794989348063e-05 -2.7503388843107646e-05 -2.5665522760158236e-06 4.4957192523076566e-05 1
208 4.665781564273763e-05 1.5372872190837268e-05 5.5991857093361936e-06 4.998391037718083e-08 7.04889668485393e-06 -1.7467010899620745e-05 -2.2330100675183632e-06 -3.995130938191785e-05 1
209 1.0264074270904387e-05 4.5511421814743364e-05 -5.6854853160971e-06 -4.03762722646197e-05 2.4713296571286564e-05 9.113125949820058e-06 -1.815037744252442e-05 -7.015011170951599e-06 1
210 -3.201412047014854e-05 1.884479835126023e-05 -1.3445283658928487e-05 3.071052030700378e-05 -1.5987584772186892e-05 1.600534148321897e-05 -1.3457905071539495e-05 6.198689021296872e-06 1
211 -3.261595833171776e-05 4.758825384499169e-05 -1.3370283455463947e-05 -3.9313206250061024e-05 -3.454872578409082e-05 -1.3296937348568936e-05 -3.122649926695132e-05 1.0255300391988782e-05 1
212 -4.941972826481912e-05 7.224910506679552e-05 -4.34428648784283e-05 5.090829467745031e-06 -2.8198825587641725e-05 -1.2335033509566966e-05 3.535486833513604e-06 -5.8134284371857174e-05 1
213 -2.132320077243375e-05 4.7570311686805746e-05 -1.1335957459214821e-05 6.495196420137738e-06 2.5623042328134984e-05 -4.098837500674914e-06 -1.4524004713287081e-05 -5.689341009304381e-05 1
214 -2.0378033014295118e-05 -3.2346030127050064e-05 -2.5317096284704044e-05 3.1649177569423394e-06 -1.4592008920154534e-05 -1.321065327788814e-05 1.5157278902717706e-05 -3.3459560283096115e-05 1
215 -1.3148420088836635e-05 -7.111529516979224e-05 -1.6567535208881597e-05 4.8073654851664436e-05 2.8183869041060557e-05 2.4400998123860047e-06 -2.3513255387530415e-05 -1.3231807667497331e-05 1
216 2.388179038742913e-06 -3.604484159184797e-05 -2.2717732406490715e-06 -7.708128521046083e-07 -5.359377742627853e-06 -3.604946839100032e-05 -1.291276855402082e-05 2.2865601349671165e-05 1
217 -4.386079750573828e-05 -2.5641931821176034e-05 -2.04938482192711e-05 2.7837607349527833e-06 -9.715829526670454e-06 3.693484162436673e-05 1.2664578854756345e-05 -3.279507914443029e-05 1
218 3.02183838212756e-05 -1.560123888006641e-05 -1.442490928443834e-05 7.845475502678046e-06 -1.229368549325337e-05 2.2321395408073883e-05 -1.9362751537834886e-05 -1.547366381478408e-05 1
219 4.085788676593853e-06 -4.874759100265368e-07 2.7479788888695324e-05 1.5719907340257578e-05 4.274859885030178e-05 5.6691105097481367e-05 -2.5767925798308494e-05 1.7604781831822223e-06 1
220 6.324586088430808e-07 1.6147691584536268e-05 -1.5752062756391735e-05 -2.642887185345686e-05 -2.6297181822460343e-05 -3.6071094630063717e-06 -3.041796045966018e-05 2.1053173978440822e-05 1
221 1.422206486110231e-06 0.00010504060807801085 -1.128461127410988e-05 1.8004410479263056e-06 -3.238352961165088e-05 4.265229395319099e-05 2.7987517020072908e-05 7.422896768402814e-06 1
222 7.018296547651892e-07 2.326816928590281e-05 -2.8035776150431375e-05 3.655888158683402e-05 2.022986829632932e-05 2.385975962193403e-06 -6.090939158118306e-05 -2.4585399466475766e-05 1
223 3.4462634384285754e-05 2.2590955335758756e-05 2.772924528730329e-05 -3.980032505603639e-05 7.5388076703226025e-06 2.5387880412073238e-05 -4.145838913955613e-05 -1.9761288433090868e-07 1
224 1.873404203441261e-05 -2.5426498476120363e-05 -4.630404638503004e-05 -8.142452751843218e-06 -8.182635756375601e-06 -3.701810113693855e-06 -1.408678563562674e-05 -1.1075303831036683e-05 1
225 -1.9564699970949473e-05 -2.5747065800762607e-05 -7.61066907141668e-06 -1.0241223209200047e-05 2.3088509563614523e-06 -4.8022898147379544e-05 1.1925878180661452e-05 -1.4077428073970206e-08 1
226 -2.4088461010678566e-06 -8.797949916702742e-06 -4.8820388251206206e-05 -4.9345846746474094e-05 6.845096133087989e-06 -1.7792137821289434e-07 4.254423579798305e-06 -1.155317687931114e-05 1
227 -3.485240589506147e-05 1.1346873313269441e-05 1.2099557348788177e-05 -6.520711460114579e-06 -5.269223469036008e-05 1.9230905200928205e-05 3.054321665543982e-05 1.61139602995995e-05 1
228 -7.192959490223951e-05 -9.57929261725177e-08 2.1513242699036136e-05 3.8970406194977144e-05 -2.1902748105698942e-05 -5.661364613603462e-06 1.868180127858638e-05 1.4352517859539448e-06 1
229 -3.9822536648542105e-05 4.785283186549242e-05 1.4466540845379167e-05 2.19907240827505e-06 5.4896231794986045e-06 -6.467647542143254e-06 3.695697339290148e-05 -2.2517304592816916e-05 1
230 -2.920701374717922e-05 2.991019192305862e-05 2.1973850692522316e-05 -3.743432925236342e-05 -3.275741874413598e-05 -5.094321269336795e-05 8.173806313317697e-07 -2.79576454301636e-05 1
231 -1.1694458192652726e-05 5.484528787056919e-05 -1.6038568019571166e-05 5.782050568584114e-06 -7.483447693793051e-06 1.680285787741092e-05 1.187820168370022e-05 -1.729834240436525e-05 1
232 9.433047755465065e-06 4.441793271044888e-05 9.834421756352425e-06 -3.492405144377829e-05 1.6390451529284567e-05 -2.7115265560905955e-05 3.531282674902515e-05 2.5602470996025625e-05 1
233 3.5430785495551996e-05 2.362973585021122e-05 -5.225806400685501e-06 1.6963098785000704e-05 -9.269454236551542e-06 5.889246765997347e-06 2.179835916298628e-05 -1.4045163588139742e-05 1
234 1.905378853213668e-05 -4.341159264030007e-05 -2.6611818653154306e-05 -4.570988278603756e-05 1.824571972538824e-05 4.522286355206927e-05 3.563322358675764e-05 -4.065211221566291e-05 1
235 4.308234618212965e-05 3.0664711274347813e-06 -1.14202495184666e-05 2.5361857662512365e-06 -5.019732627011676e-05 6.668404199416038e-06 -2.658899323586794e-05 4.990875447787864e-06 1
236 4.966235302722923e-07 -2.685176402856897e-05 2.5612816885667245e-05 -1.957949654287919e-05 -2.8423064535260862e-05 -5.3900576063749534e-05 -6.660338351879426e-06 -1.4539848357040129e-05 1
237 -9.941571774112735e-06 -1.9815321292048467e-05 -1.124925954661623e-05 -2.689339896613081e-05 -1.3864310141011178e-05 2.6782613473240393e-05 1.5073423593880556e-05 -3.250651537462246e-06 1
238 3.870999070136129e-05 -3.692746457186839e-05 8.092525181757633e-07 3.683058262161764e-06 -1.1745912712468172e-05 1.0886458398935447e-05 -1.9510836366111284e-05 1.2745517694402948e-05 1
